-3.405555e-06 -1.192303e-04 
-4.326683e-07 -1.428658e-04 
2.693437e-06 -1.669889e-04 
6.612795e-06 -1.936899e-04 
1.192251e-05 -2.234354e-04 
1.894297e-05 -2.572134e-04 
2.672481e-05 -2.934430e-04 
3.460137e-05 -3.319019e-04 
4.246809e-05 -3.724495e-04 
5.130477e-05 -4.169404e-04 
6.143158e-05 -4.663627e-04 
7.366607e-05 -5.208523e-04 
8.587848e-05 -5.777016e-04 
9.854979e-05 -6.368061e-04 
1.114351e-04 -7.007795e-04 
1.269544e-04 -7.698129e-04 
1.428784e-04 -8.445946e-04 
1.643481e-04 -9.275840e-04 
1.826182e-04 -1.012912e-03 
2.144105e-04 -1.100517e-03 
1.890402e-04 -1.187086e-03 
1.600926e-04 -5.833881e-04 
5.268399e-05 -3.021079e-05 
-8.990525e-05 3.145781e-05 
-7.097215e-05 -8.929860e-06 
-2.447207e-06 7.066024e-05 
2.369949e-05 1.649932e-04 
3.222409e-05 2.545132e-04 
2.548099e-05 3.500020e-04 
7.370590e-06 4.561305e-04 
-2.191556e-05 5.693923e-04 
-6.345294e-05 6.935232e-04 
-1.151384e-04 8.248319e-04 
-1.779910e-04 9.665967e-04 
-2.519337e-04 1.119863e-03 
-3.393072e-04 1.285601e-03 
-4.372786e-04 1.462730e-03 
-5.487552e-04 1.653778e-03 
-6.717352e-04 1.857542e-03 
-8.096357e-04 2.075331e-03 
-9.600425e-04 2.307100e-03 
-1.126179e-03 2.554044e-03 
-1.305062e-03 2.814603e-03 
-1.503500e-03 3.093068e-03 
-1.716499e-03 3.388618e-03 
-1.951315e-03 3.701620e-03 
-2.200691e-03 4.031870e-03 
-2.478109e-03 4.379630e-03 
-2.766278e-03 4.743119e-03 
-3.094199e-03 5.120365e-03 
-3.409489e-03 5.508242e-03 
-3.827611e-03 5.886198e-03 
-3.929597e-03 6.390946e-03 
-2.332093e-03 2.954635e-03 
-3.817391e-04 3.809185e-05 
2.310257e-04 5.079589e-04 
7.354459e-05 3.162712e-04 
8.582326e-03 2.046876e-03 
1.209389e-02 3.877277e-03 
1.259373e-02 4.728297e-03 
1.295264e-02 5.582488e-03 
1.333777e-02 6.444684e-03 
1.375923e-02 7.315360e-03 
1.423953e-02 8.202349e-03 
1.477445e-02 9.093058e-03 
1.537393e-02 1.000257e-02 
1.603183e-02 1.092063e-02 
1.675392e-02 1.186332e-02 
1.753685e-02 1.281626e-02 
1.838566e-02 1.379787e-02 
1.929774e-02 1.479162e-02 
2.027725e-02 1.581828e-02 
2.132206e-02 1.685871e-02 
2.243552e-02 1.793825e-02 
2.361467e-02 1.903264e-02 
2.486003e-02 2.017814e-02 
2.616921e-02 2.134086e-02 
2.754268e-02 2.256713e-02 
2.897957e-02 2.379864e-02 
3.047190e-02 2.512020e-02 
3.202012e-02 2.641297e-02 
3.359242e-02 2.786309e-02 
3.520482e-02 2.912451e-02 
3.663596e-02 3.091266e-02 
3.903609e-02 3.063241e-02 
1.744884e-02 1.710182e-02 
3.422000e-05 2.447658e-03 
-3.557541e-03 -1.838780e-03 
-1.494354e-03 -9.950171e-04 
-7.292478e-02 6.053799e-02 
-1.121851e-01 7.693435e-02 
-1.230283e-01 7.320676e-02 
-1.325267e-01 6.808610e-02 
-1.418895e-01 6.289477e-02 
-1.511968e-01 5.780998e-02 
-1.606556e-01 5.290942e-02 
-1.701861e-01 4.824268e-02 
-1.799320e-01 4.377618e-02 
-1.898034e-01 3.956403e-02 
-1.999262e-01 3.553072e-02 
-2.102100e-01 3.174530e-02 
-2.207771e-01 2.810722e-02 
-2.315298e-01 2.470019e-02 
-2.425963e-01 2.140006e-02 
-2.538627e-01 1.831190e-02 
-2.654727e-01 1.527845e-02 
-2.772834e-01 1.244348e-02 
-2.894668e-01 9.589278e-03 
-3.018273e-01 6.936861e-03 
-3.145975e-01 4.156954e-03 
-3.274650e-01 1.618142e-03 
-3.407916e-01 -1.256758e-03 
-3.539834e-01 -3.701477e-03 
-3.677400e-01 -7.050409e-03 
-3.804517e-01 -8.997959e-03 
-3.942120e-01 -1.521005e-02 
-4.036711e-01 -3.475888e-03 
-1.957873e-01 -2.406053e-02 
-1.197209e-02 -1.547675e-02 
2.162245e-06 -1.128103e-05 
5.060346e-06 -1.673548e-05 
7.588258e-06 -1.894835e-05 
7.970585e-06 -1.803529e-05 
7.393425e-06 -1.590979e-05 
6.574971e-06 -1.320503e-05 
6.446622e-06 -1.227768e-05 
6.311681e-06 -1.072960e-05 
5.351812e-06 -6.739662e-06 
4.320901e-06 -2.794293e-06 
3.484332e-06 4.444822e-07 
1.915843e-06 4.675018e-06 
-1.102333e-06 1.279788e-05 
-4.718764e-06 2.128866e-05 
-7.557677e-06 2.855679e-05 
-1.068798e-05 3.650970e-05 
-1.497707e-05 4.768610e-05 
-1.944941e-05 5.868785e-05 
-2.279001e-05 6.730134e-05 
-2.569459e-05 7.649715e-05 
-2.927927e-05 8.791935e-05 
-3.313408e-05 1.002731e-04 
-3.670492e-05 1.110075e-04 
-4.036395e-05 1.234431e-04 
-4.562155e-05 1.387091e-04 
-5.099690e-05 1.550568e-04 
-5.657927e-05 1.716761e-04 
-6.011720e-05 1.859427e-04 
-6.515098e-05 1.987761e-04 
-5.961431e-05 2.129027e-04 
-4.088309e-05 9.918700e-05 
-8.732223e-06 -4.394972e-06 
2.603034e-05 -1.595226e-05 
2.187828e-05 -9.464590e-06 
1.770983e-05 -1.116918e-05 
1.776271e-05 -1.269828e-05 
1.805877e-05 -1.701508e-05 
2.023059e-05 -2.303606e-05 
2.491649e-05 -3.384026e-05 
3.205227e-05 -4.746013e-05 
4.039446e-05 -6.239568e-05 
5.142624e-05 -8.164834e-05 
6.652548e-05 -1.064279e-04 
8.363691e-05 -1.344850e-04 
1.017159e-04 -1.614641e-04 
1.227161e-04 -1.939106e-04 
1.482070e-04 -2.315142e-04 
1.763096e-04 -2.728109e-04 
2.064307e-04 -3.136346e-04 
2.386129e-04 -3.574716e-04 
2.763266e-04 -4.080091e-04 
3.173897e-04 -4.612954e-04 
3.609462e-04 -5.151057e-04 
4.070562e-04 -5.713487e-04 
4.586603e-04 -6.325229e-04 
5.129052e-04 -6.957253e-04 
5.720130e-04 -7.604236e-04 
6.338277e-04 -8.285626e-04 
7.044575e-04 -9.000306e-04 
7.739092e-04 -9.760452e-04 
8.614809e-04 -1.045977e-03 
8.896655e-04 -1.144711e-03 
5.141722e-04 -5.275620e-04 
8.288022e-05 -1.278226e-05 
-1.658869e-05 -1.169173e-04 
2.340765e-05 -8.134711e-05 
8.689818e-05 -1.487990e-04 
1.121113e-05 -3.243595e-04 
-1.342324e-04 -5.057835e-04 
-2.894138e-04 -6.972401e-04 
-4.573496e-04 -8.941047e-04 
-6.345229e-04 -1.093623e-03 
-8.220092e-04 -1.299796e-03 
-1.017208e-03 -1.509828e-03 
-1.221187e-03 -1.726684e-03 
-1.432949e-03 -1.948330e-03 
-1.654406e-03 -2.175044e-03 
-1.885164e-03 -2.404410e-03 
-2.124807e-03 -2.642017e-03 
-2.373100e-03 -2.882961e-03 
-2.630547e-03 -3.129982e-03 
-2.896093e-03 -3.381736e-03 
-3.169617e-03 -3.642975e-03 
-3.452353e-03 -3.905802e-03 
-3.744056e-03 -4.178029e-03 
-4.044625e-03 -4.452072e-03 
-4.352338e-03 -4.737611e-03 
-4.666860e-03 -5.025500e-03 
-4.985547e-03 -5.329655e-03 
-5.311853e-03 -5.626027e-03 
-5.635616e-03 -5.950095e-03 
-5.966537e-03 -6.236873e-03 
-6.248071e-03 -6.614627e-03 
-6.750445e-03 -6.616887e-03 
-2.956674e-03 -3.609105e-03 
4.979375e-05 -4.767068e-04 
6.827606e-04 7.425111e-04 
2.466524e-04 7.020794e-04 
5.610273e-04 1.700254e-03 
2.587233e-03 2.218713e-03 
5.068239e-03 2.271164e-03 
7.626929e-03 2.353925e-03 
1.025763e-02 2.451295e-03 
1.292311e-02 2.577151e-03 
1.564141e-02 2.723739e-03 
1.838575e-02 2.889953e-03 
2.117023e-02 3.087264e-03 
2.397539e-02 3.299641e-03 
2.681826e-02 3.541613e-03 
2.967793e-02 3.799071e-03 
3.257217e-02 4.086628e-03 
3.548001e-02 4.387852e-03 
3.841840e-02 4.726317e-03 
4.136629e-02 5.075100e-03 
4.434331e-02 5.465080e-03 
4.732391e-02 5.863158e-03 
5.033544e-02 6.305652e-03 
5.334106e-02 6.749379e-03 
5.637412e-02 7.259585e-03 
5.938446e-02 7.750960e-03 
6.242694e-02 8.338313e-03 
6.540281e-02 8.862486e-03 
6.841642e-02 9.585219e-03 
7.120841e-02 1.003544e-02 
7.405726e-02 1.132962e-02 
7.639980e-02 9.141468e-03 
3.671606e-02 8.694921e-03 
2.033174e-03 3.369935e-03 
